sentence1,sentence2,label
"Pašlaik (2019) spēlē KHL vienības Omskas ""Avangard"" sastāvā.","Nākamajās divās sezonās komandas pamatvārtsargs bija Konstantīns Baruļins, savukārt Garipovs, aizvadot 20 spēles, 2013.—14. gada sezonu noslēdza ar visas līgas labāko atvairīto metienu īpatsvaru un vismazāk vidēji spēlē ielaistajiem vārtiem. 2018. gadā kopā ar ""Ak Bars"" izcīnīja Gagarina kausu. 2019. gada decembrī tika aizmainīts uz Omskas ""Avangard"".",1
"Pīteja sacerējums nav saglabājies, bet jau vairāki viņa laikabiedri apšaubīja tādas zemes pastāvēšanu.",Springer. 265–275. lpp.,1
Persiku laputi pirmo reizi aprakstījis Sulcers (Sulzer) 1776. gadā darbā Aphis persicae.,Aphid Species File. (Version 5.0/5.0) 2018 CABI.,1
Savu karjeru iesācis Ajax. 1995. gadā ar komandu uzvarējis UEFA Čempionu līgā.,"Pārstāvējis Nīderlandes futbola izlasi 1998. gada FIFA Pasaules kausā, kā arī 1996., 2000. un 2004. gada Eiropas čempionātā.",1
Ar Brazīlijas komandām Internacional un Corinthians izcīnījis vairākus titulus.,Piedalījies 2010. gada FIFA Pasaules kausā.,1
Latvijas PSR laikā šeit atradās Padomju armijas daļa.,Latvijas Ģeotelpiskās informācijas aģentūra.,1
Bijusi Liepājas teātra aktrise.,Tikusi nosaukta par Latvijas PSR Nopelniem bagāto skatuves mākslinieci.,1
Arēna tika atklāta 2004. gada 16. novembrī.,"Arēnā savas mājas spēles aizvada NHL komanda Vinipegas ""Jets"" un AHL komanda Manitobas ""Moose"".",1
"Darbību uzsāka 2003. gada 12. jūlijā. 2025. gada 22. februārī rumāņu Vikipēdija bija 510 918 raksti, pēc šī rādītāja sadaļa ieņem 28. vietu starp citām sadaļām.",Tajā laikā tajā bija uzrakstīts 401 raksts.,1
"Rētošana, atšķirībā no tetovējumiem, labāk parasti ir redzama uz tumšādaino cilvēku ādas.",Ar šo metodi brūce var dzīt mēnešiem.,1
"Eirovīzijas dziesmu konkurss, kurš notika 2003. gada 24. maijā Skonto Hallē, Rīgā, Latvijā.","Valstis, kuras saņēma 12 punktus, augstāko novērtējumu.",1
"Kaujas gaitas beidza 1944. gada vasarā, kad ar 19. zenītartilērijas divizionu tika apvienots VI armiju korpusam pakļautajā 506. zenītartilērijas divizionā.","Daugavas Vanagu Centrālās Pārvaldes Izdevums - Latviešu kaŗavīrs Otra pasaules kaŗa laikā, Toronto: 1976, 4.sējums, 90. lpp Hans Stöber - Die Flugabwehrverbände der Waffen-SS, K.W.",1
"Triecienšautene netika konstruēta Zviedrijā, to ražoja pēc licences.","Ražošanas licenci Zviedrijas valdība nopirka no Vācijas firmas Heckler & Koch, kas to saņēma no Spānijas militārā zinātniskās pētniecības centra CETME (Centro de Estudios Técnicos de Materiales Especiales).",1
"Viņa vecākā brāļa Frīdriha Ēvalda fon Firksa vadībā darbojās Aizputes loža ""Frīdrihs pie zaļā karoga"" (""Friedrich zur grünen Fahne""). 1769. gadā precējies ar Elizabeti fon Keizerlingu (1747-1799) Striktās Observances dibinātāja K. fon Hunda māceklis Vācijā.","Kapitula ""Tempelburg"" prefekts 6. grādā (bruņinieks Eq. ab Aquila Rubra) Striktās Observances sistēmas VII provincē Germania inferior.",1
Latvijas PSR Valsts Ārkārtējā komisija izveidota ar LK(b)P CK un LPSR TKP lēmumu 1944. gada 24. augustā.,Komisijas dokumenti glabājas Latvijas Nacionālajā arhīvā. «Latvijas PSR Ārkārtējā republikāniskā komisija».,1
Rasels uzsācis darboties kinomākslā 1987. gadā.,IMDb profils (angliski) AllMovie profils (angliski) Box Office Mojo profils (angliski) David O.,1
Tajā ir iekļautas 12 dziesmas.,"Populārākās albuma dziesmas ir ""Ziema"" un ""Jo tu nāc"".",1
Pašlaik (2016) spēlē Slovākijas Ekstralīgas klubā HK Poprada.,"Slovākijas izlases rindās spēlējis trijos olimpisko spēļu turnīros, kā arī sešos Pasaules čempionātos, 2002. gadā kopā ar izlasi izcīnot Pasaules čempiona titulu, bet 2000. gadā izcīnot sudraba medaļas.",1
Aldona Cinīte dzimusi 1937. gadā Pļaviņās.,"Viņas vārdi ir iedziedāti dažādu izpildītāju repertuārā, tostarp Žorža Siksnas izpildījumā.",1
"Piedalījusies trijās olimpiskajās spēlēs (1992, 1996, 2000), kurās izcīnījusi 12 medaļas (starp peldētājām vairāk olimpisko medaļu ir tikai Keitija Ledeki — 13). 1992. gadā Barselonā kļuva par čempioni ASV komandas sastāvā 4x100 m brīvā stila stafetē un 4x100 m stafetē un izcīnīja sudrabu 100 m brīvajā stilā. 1996. gadā Atlantā atkārtoja panākumus ASV stafetes komandas sastāvā, tāpat kļuva par čempioni 4x200 m brīvā stila stafetē. 2000. gadā Sidnejā atkārtoti kļuva par čempioni ASV komandas sastāvā 4x100 m brīvā stila stafetē, 4x200 m brīvā stila stafetē un 4x100 m stafetē un izcīnīja bronzu 100 m brīvajā stilā. 2004. gadā Atēnās izcīnīja divas sudraba medaļas ASV komandas sastāvā 4x100 m brīvā stila stafetē un 4x100 m stafetē.","Ar panākumiem startējusi Pasaules čempionāta gan garajā, gan īsajā baseinā, tāpat izcīnījusi vairākas zelta medaļas Pan Pacific čempionātā.",1
"Valstu robežas šajā reģionā 20. gadsimtā mainījušās daudzas reizes (1919., 1923., 1939., 1945. un 1990. gadā).","Klaipēda Neringa Tilzīte Ragnīte Labiava Insterburga Gumbinene Goldapa 1753. gada Austrumprūsijas karte, kurā iezīmēta Lietuvas daļa (Litauen) Vēsturiskā Mazā Lietuva (Lithuania Minor) līdz 20. gadsimtam Mažosios Lietuvos dainos/ Mazās Lietuvas dainas Youtube ().",1
Bauskas CB veic reģiona galvenās bibliotēkas funkcijas Bauskas novada pašvaldību bibliotēkām saskaņā ar Bauskas rajona Padomes 2001.gada 15.novembra lēmumu „Par rajona Centrālo bibliotēku (prot.,Rakstnieka Nikolaja Kalniņa kolekcija no 2005.gada aprīļa - sūtītājs Mirdza Kalniņa (ASV).,1
"Ģerboņa raksturojumu sniedz nevis tā pretskatā, bet gan no ģerboņa nēsātāja puses.",Siebmacher’s Grosses und Allgemeines Wappenbuch Vermehrten Auglage.,1
Dzimtu 1962. gadā aprakstīja britu paleontologs Lamberts Tarlo.,Ādas zobi variē no no sīkiem un vienkāršiem līdz ļoti lieliem ar dihotomiskiem gariem stariem.,1
"Karjeras laikā aizvadījis 1293 spēles Nacionālās hokeja līgas klubos Filadelfijas ""Flyers"", Monreālas ""Canadiens"", Vašingtonas ""Capitals"", Bufalo ""Sabres"", Ņūdžersijas ""Devils"" un Sanhosē ""Sharks"".","Lietuvas izlases rindās Zubrus spēlējis 2005., kā arī 2014. gada Pasaules čempionātos.",1
Kopš 2023. gada Bruma pārstāv Eredivisie komandu RKC Waalwijk.,"Iepriekš Bruma ir spēlējis Anglijas komandās Chelsea un Leicester City, Eredivisie komandās PSV Eindhoven un SC Heerenveen, Vācijas Bundeslīgas komandās Hamburger SV, VfL Wolfsburg, Gelzenkirhenes ""Schalke 04"" un Mainz 05, kā arī Turcijas Superlīgas komandā Kasımpaşa.",1
Kopš 2023. gada Kerkezs spēlē Anglijas Premjerlīgas komandā Bournemouth.,Pārstāvējis izlasi 2024. gada Eiropas čempionātā.,1
Dž.,Jaunākais Nick Cave and the Bad Seeds albums Push the Sky Away iznāca 2013. gada 18. februārī.,1
"Tour de France velobrauciens, kas norisinājās no 2007. gada 7. jūlija līdz 29. jūlijam.","Labākais sprinta vērtējumā - Toms Bonens, bet par kalnu karali kļuva kolumbietis Maurīsio Solers.",1
"Pašlaik (2023) Hlapīks pārstāv Šveices Nacionālās līgas komandu HC Ambrì-Piotta. 2015. gada NHL draftā Hlapīku ar kopējo 48. numuru otrajā kārtā izvēlējās Otavas ""Senators"".",Čehijas hokeja izlases rindās spēlējis 2023. gada Pasaules čempionātā.,1
Dzimusi Alūksnē rakstveža ģimenē.,Pēc Otrā pasaules kara dzīvojusi trimdā Amerikas Savienotajās Valstīs.,1
"Grupa ir izveidota 2018. gadā, atdaloties no Toshiba.","Pēc gadiem ilgām sarežģītām un plašām sarunām, kurās piedalījās Bain Capital, SK Inc., Western Digital un Japānas valdība, Kioxia Holdings veica sākotnējo publisko akciju piedāvājumu, un 2024. gadā 18. decembrī tā akcijas sāka kotēt Tokijas fondu biržas galvenajā sarakstā.",1
"Tās no 1960. gada 18. februāra līdz 28. februārim notika Skvoveli, Kalfornijas štatā, ASV.","Olimpiskajās spēlēs gan viņš palika bez rezultāta, jo tika diskvalificēts. 1960. gada vasaras olimpiskās spēles Olimpiskās spēles Ziemas olimpiskās spēles Starptautiskās Olimpiskās komitejas valstu un teritoriju kodi ASV notikušās olimpiskās spēles 1904. gada vasaras olimpiskās spēles — Sentluisa 1932. gada vasaras olimpiskās spēles — Losandželosa 1932. gada ziemas olimpiskās spēles — Leikplesida 1960. gada ziemas olimpiskās spēles — Skvoveli 1980. gada ziemas olimpiskās spēles — Leikplesida 1984. gada vasaras olimpiskās spēles — Losandželosa 1996. gada vasaras olimpiskās spēles — Atlanta 2002. gada ziemas olimpiskās spēles — Soltleiksitija Nikolajs Štelbaums Arhivēts 2010. gada 15. februārī, Wayback Machine vietnē.",1
Virslīgas sezona.,Par čempioniem kļuva Liepājas Olimpija.,1
Portugāles pilsētu Koimbru pakļauj mauri.,Vācijas pilsēta Mīgelne iekļauta Meisenes bīskapijā.,1
Savus ierakstus viņš ir pārdevis vairāk nekā 40 miljonos kopiju visā pasaulē.,"Records, kas iepriekš bija pazīstama kā Murder Inc.",1
Laikā no 1965. līdz 1986. gadam bijis Filipīnu prezidents.,"Būdams valsts prezidents, īstenoja plaša mēroga infrastruktūras attīstības programmas un ekonomiskās reformas.",1
Dzimtu izdalīja 1891. gadā angļu paleontologs Arturs Vudvards.,Sensoro kanālu poras ir lielas un izvietotas vienā vai vairākās rindās.,1
Karojis Pirmajā pasaules karā un Krievijas pilsoņu karā balto pusē.,Pēc atbrīvošanas no internēto nometnes atgriezās Latvijā.,1
"Daudzās olbaltumvielās starp cisteīna molekulu atlikumiem veidojas saites starp sēra atomiem, kas palielina attiecīgo olbaltumvielu stabilitāti.",Cisteīns ir glutationa izejviela organismā.,1
"Enduro (angļu: enduro no latīņu: idurare — 'izturēt') ir motosporta disciplīna, kas norisinās pa dažāda seguma ceļiem un bezceļiem braucot pa iepriekš iezīmētu trasi.",Enduro sprinta sacensības Latvijā pirmo reizi norisinājās 2012. gadā.,1
"Pašlaik (2014) pārstāv NBA klubu Klīvlendas ""Cavaliers"". 1999. gada NBA draftā viņu Fīniksas ""Suns"" izraudzījās ar kopējo 9. kārtas numuru.",Merionu sastāvā izcīnīja 6. vietu un 2004. gada Olimpiskajās spēlēs tā izcīnīja bronzas medaļu.,1
Karjeras lielāko daļu pavadījis Eiropas vadošajās līgās.,"No 2015. līdz 2017. gadam Ahonens spēlēja Pori ""Ässät"" rindās, taču tad vienu sezonu aizvadīja Dānijas līgā.",1
"Parku norobežo Brīvības, V.",Jēkabpils.,1
"Tā tiek plaši izmantota siltumnīcu sistēmās lai kontrolētu dažādu kaitēkļu populācijas, tai skaitā trūdodi (no Bradysia ģints), Varroidae dzimtas ērcītem, un kā papildfaktors trīpšu populācijas regulēšanā.",Experimental & Applied Acarology.,1
Piedalījās vairākos karos pret Osmaņu impērijas karaspēku.,"Pēc neatkarības iegūšanas notika valsts modernizācija, kuras kulminācija bija konstitūcijas projekts 1905. gadā. 1910. gada 28. augustā Melnkalnes kņazs Nikola pasludināja Melnkalnes Karalistes izveidi.",1
Kopš 2023. gada Demirals pārstāv Saūda Arābijas profesionālās līgas komandu Al Ahli.,Turcijas futbola izlasi pārstāvējis 2020. un 2024. gada Eiropas čempionātā.,1
"Savas karjeras laikā 20 gadus spēlējis Krievijas Superlīgā un Kontinentālajā hokeja līgā, kļūstot par četrkārtēju Krievijas čempionu.","Krievijas izlases rindās spēlējis septiņos Pasaules čempionātos, 2008. un 2009. gadā palīdzot Krievijas izlasei izcīnīt čempiones titulu.",1
Dzimis 1903. gada 5. aprīlī Sātiņu pagastā Jāņa Lāča ģimenē.,Pagrīdes darbā: stāsts par Žani Timmermani.,1
"Tā tiek uzturēta neatkarīgi no ārkārtas situācijām vai kara laika, atšķirībā no neregulāriem spēkiem, piemēram, brīvprātīgo vienībām, milicijām vai rezervistiem, kas tiek mobilizēti tikai specifiskās situācijās.",Regulārā armija ir juridiski apstiprināta un tiek finansēta no valsts budžeta.,1
Kopš 2024. gada novembra ir Sporting CP galvenais treneris.,Portugāles futbola izlases sastāvā piedalījies 2012. gada Eiropas čempionātā un 2014. gada FIFA Pasaules kausā.,1
"Tas pārsvarā sastāv no cinka sulfīda (ZnS) kristāliskā formā, taču vienmēr satur arī dzelzi.","Medus sfalerīts — caurspīdīgs, medus dzeltens Pfibramīts — kadmiju saturošs sfalerīts, kuru atrod Čehijā, Bohēmijā, Pfibramā.",1
Pirmoreiz tā tika pārraidīta Fox Network televīzijas kanālā 2012. gada 12. februārī.,"Tajā brīdī tika sasniegts 86 stundu un 37 minūšu ilgs brīdis, līdz ar to tika pārspēts Ginesa rekords.",1
"Rajons robežojas ar Kaļiņingradas apgabala Ozjorskas, Gusevas un Krasnoznamenskas rajoniem, kā arī Lietuvu un Poliju.",Trakēnenes (Jasnaja Poļanas) ciemā atradās slavenā Traķēnes zirgu audzētava.,1
Trases Maskava— Latvijas robeža garums ir aptuveni 610 km.,"No Maskavas līdz Volokolamskai ir uzbūvēta ap 100 km gara divjoslu šoseja, ko dēvē par ""Jaunrīgas šoseju"" (Новорижское шоссе).",1
Uz Aizkraules muižu ved vietējas nozīmes autoceļš V954.,"Muižu cēla pēc tās īpašnieka Karla Frīdriha Šulca fon Ašerādena projekta, pabeigta 1761. gadā.",1
"Indriķa hronikā Anno minēts kā pirmais līvu valdnieks, uzticams bīskapa Meinarda sabiedrotais no 1195. gada, kas viņu brīdināja atgriezties savā pilī Ikšķilē, kad tas caur Turaidu bija nolēmis bēgt uz Igauniju.","Turaidas vecākais sākotnēji bija Polockas kņaza Valdemāra vasalis, bet pēc padošanās Livonijas bīskapam Albertam viņš kļuva par Alberta vasali, pretī saņemot savu pilsnovadu kā lēni.",1
"Izvietojusies Severnaja Zemļai pieskaitīto Sarkanās Flotes salu grupas Boļšojas salā, tās austrumu krastā. 1940. gadā Boļšojas salā tika izveidota hidrogrāfiskās ekspedīcijas atbalsta bāze, kur izbūvēja dzīvojamo ēku, pirti un noliktavu. 1941. gadā ekspedīcija darbu beidza un bāze tika pamesta. 1953. gada oktobrī Ziemeļu jūras ceļa Galvenās pārvaldes Polāro staciju pārvalde atvēra pastāvīgu polārstaciju bijušās bāzes ēkās. 1962.—1963. gada sezonā loģistikas problēmu dēļ stacija tika iekonservēta, bet nākamajā gadā tā paša iemesla dēļ atvērta pēc saīsinātas programmas ar samazinātu personālu.",Kopš 1964. gada oktobra stacija strādāja pēc pilnas programmas. 1980. gada martā nodega stacijas galvenā ēka.,1
"Latvijas Universitātes profesors, Matemātikas un dabaszinātņu fakultātes dekāns (1924–1925; 1926–1930; 1933–1935).","Latvijas Universitāte, 1993.",1
"To lieto kā pilna vārda sastāvdaļu, galvenokārt Eiropā un Rietumvalstīs.","Parasti pēc formas tas ir otrs personvārds, bet dažos gadījumos šāds vārds tradicionāli tiek dots par godu mātei vai vecmāmiņai sievietēm un par godu tēvam vai vectēvam vīriešiem.",1
"Dzimis 1950. gadā jauktā horvātu / serbu ģimenē, bet bērnību pavadījis Sarajevas bosniešu rajonā.",Vairākkārt uzstājies arī Rīgā.,1
Pārsvarā tas tiek lietots nelielos iekšējos tīklos.,Norādītā adrese tiek izmantota par next hop visiem sekojošajiem RTE līdz nākamajam next-hop RTE.,1
Ganas futbola izlasi pārvalda Ganas Futbola asociācija.,Spēles un gūtie vārti norādīti līdz finālturnīra sākumam.,1
"Dzimusi Kubā, 18 gadu vecumā pārcēlusies uz Madridi, Spāniju, kur no 2007. līdz 2010. gadam viņa piedalījās populārā pusaudžu seriālā El Internado.","Piedalījusies arī filmās ""Spiegu tīkls"" (2019), ""Nav laiks mirt"" (2021), The Gray Man (2022), ""Blondīne"" (2022) un Ghosted (2023).",1
"Tas ir līdzīgs vienkājim vai trijkājim, taču atšķiras gandrīz tikai ar savu kāju skaitu.",Tas ir vienkārši lietojams un arī labi izskatās kopā ar ieroci.,1
Tā atrodas Kijivā un nosaukta ukraiņu dzejnieka Tarasa Ševčenko vārdā.,"Ukrainas PSR laikā 1920. gadā to pārdēvēja par Kijevas Tautas izglītības institūtu (Киевский институт народного образования имени М. П. Драгоманова), 1933. gadā par Kijevas Valsts universitāti, kurai 1939. gadā piešķīra Tarasa Ševčenko vārdu. 1999. gadā tā ieguva tagadējo nosaukumu.",1
"Korporācijas Sororitas Tatiana galvenais mērķis ir pienākuma apziņas un goda jūtu audzēšana, savstarpējas draudzības un cieņas veidošana, palīdzības sniegšana gan studijās, gan dzīvē, garīgas izaugsmes un personības pilnveidošanas veicināšana, sabiedriskās darbības attīstība.","Prezidiju Konvents, Rīga. 2010. gads.",1
"Saeimas deputāts no Nacionālās apvienības, bijušais Siguldas novada domes priekšsēdētājs (2009—2022).",Saeimā.,1
Viņš izgudroja jauna tipa elektrisko lampu un elektromašīnas tinumu veidu.,"Poļu zinātnieku ieguldījums augstākās tehniskās izglītības attīstībā Latvijā Latvijas Universitātes raksti. 2010, 763. sēj.",1
Osmāņu sultāna Orhana I vadībā turki ieņēma bizantiešu pilsētu Gallipoli un pirmo reizi iekaroja teritorijas Eiropā.,Ivans Joanovičs kļuva par Maskavijas kņazu.,1
"Tā bija 20. gadsimta 20.—30. gados īstenotās ""iesakņošanās"" (коренизация) politikas daļa.","Tomēr 1936. gadā sākās jauna kampaņa — visu PSRS tautu valodu rakstība kirilicā, kas pamatā tika pabeigta līdz 1940. gadam (vācu, gruzīnu un armēņu valoda, kā arī jidišs palika nekirilizēts, bet pēdējās trīs valodas netika pat latinizētas).",1
Savā vairāk nekā 20 gadus ilgajā spēlētāja karjerā izcīnījis vairākus titulus Nīderlandē.,"Kā treneris, ar Feyenoord komandu uzvarējis Eredivisie un Nīderlandes kausā.",1
Kopš 2024. gada Sugavara spēlē Anglijas Premjerlīgas komandā Southampton.,Pārstāvējis izlasi 2023. gada Āzijas kausā.,1
Tas nodarbojas ar dabasgāzes izplatīšanu un elektroenerģijas piegādi un izplatīšanu.,Jūlijā tika pabeigta Energijos skirstymo operatorius un Ignitis gamyba akciju kotēšanas pārtraukšana Nasdaq Vilnius biržā.,1
Romas konsuli bija Marks Ceionijs Silvans un Gajs Serijs Augurīns.,Romas imperators Antonijs Pijs piešķīra Markam Aurēlijam prokonsula pilnvaras.,1
"Karjeras lielāko daļu aizvadījis dažādos Baltkrievijas Ekstralīgas un Kontinentālās hokeja līgas klubos, kļuvis par trīskārtēju Baltkrievijas čempionu.","Baltkrievijas izlases sastāvā spēlējis astoņos Pasaules čempionātos, kā arī 2010. gada olimpiskajās spēlēs.",1
Ir bijusi Jaunatnes teātra aktrise.,"Kino debitējusi ar lomu filmā ""Zem apgāztā mēness"".",1
"Kopš 2024. gada Jakičs pārstāv Vācijas Bundeslīgas komandu FC Augsburg, kas viņu īrē no Eintracht Frankfurt.",Horvātijas futbola izlases rindās Jakičs debitēja 2021. gadā.,1
"Stīvens Soderbergs ""Kā lēna un mierīga upe ir atgriešanās"" (pēc filmas ""Sekss, meli un video"" scenārija).",Rež.,1
"Zn(OH)2 ir bezkrāsaina kristāliska viela — sīki, gari, prizmatiski kristāli.",Karsējot cinka hidroksīds sadalās: Zn(OH)2 → ZnO + H2O Tas pamazām sāk zaudēt ūdeni jau pie 100 °C.,1
"Viena no leģendām vēsta, ka Laodzi dzimis 604. gadā pirms mūsu ēras Ču valstī, Li apriņķa Lujī ciemā un esot dzīvojis 160 vai 200 gadu.[nepieciešama atsauce] Viņa īstais vārds esot Li Er Dans vai Lao Taņs,[nepieciešama atsauce] bet vārds Laodzi ir goda nosaukums, kas nozīmē ‘vecais skolotājs’.",Kūlis.,1
"Universitāte dibināta, apvienojot jau esošās augstākās mācību iestādes pilsētā.",Studentu pilsētiņa ierīkota senās armijas kazarmās.,1
"Stiepjas 150 km garumā ziemeļaustrumu—dienvidrietumu virzienā gar Greiema un Lubē krastiem, no kuriem arhipelāgu atdala līdz 40 km platie Kristela (dienviddaļā) un Grandidjē (ziemeļdaļā) šaurumi.","Arhipelāgu 1832. gada 17. februārī atklāja britu jūrasbraucēja Džona Bisko ekspedīcija, kura vārdā tas arī vēlāk nosaukts.",1
"Divas notis, kas atšķiras precīzi par oktāvu, cilvēka ausij šķiet samērā līdzīgas, lai arī to frekvences ievērojami atšķiras.",No tā arī cēlies oktāvas nosaukums.,1
"Viens no brāļiem Skrindām, Latgales Atmodas kustības darbiniekiem.",Rīga : Anša Gulbja izdevniecība. 39198. sleja.,1
Ruži — apdzīvota vieta Krāslavas novada Grāveru pagastā.,Ruži — dzelzceļa pieturas punkts līnijā Krustpils—Daugavpils.,1
"Kopš 2022. gada Dostāls spēlē NHL klubā Anahaimas ""Ducks"". 2018. gada NHL draftā Dostālu ar 85. numuru trešajā kārtā izvēlējās Anahaimas ""Ducks"".","Pārstāvējis Čehijas hokeja izlasi 2022. gada Pasaules čempionātā, kur palīdzējis komandai izcīnīt bronzas medaļas.",1
"Studējis Viskonsinas Universitātē, bet kopš 1939. gada strādāja Hārvarda Universitātē.",Ar Greisas Hoperas palīdzību un IBM finansējumu 1944. gadā uzbūvēja Harvard Mark I.,1
"Kompensācija darba tiesību jomā — naudas maksājumi, kas noteikti, lai atlīdzinātu darbiniekiem izdevumus, kas saistīti ar viņu darba vai citu pienākumu veikšanu.","Kompensācija medicīnā — izjukuša psihisko un psihofizioloģisko procesu līdzsvara daļēja atjaunošanās, izveidojoties pretējas virzības impulsiem vai reakcijām.",1
"Apians rakstīja, ka brakari bija ļoti kareivīga tauta.","Queiroga, Francisco (1992), War and Castros, Oxford.",1
"Purvs ir ierakstīts Latvijas Kūdras fonda datubāzē kā kūdras atradnes vieta, kas nav iekļauta rūpniecisko atradņu sarakstā.","Ap Zilo pūru atrodas pieci ciemi: Jaunborisova, Vecborisova, Meļņova, Obricki un Skudras.",1
Imago 7—21 mm garš.,Ģenerācija turpinās no diviem līdz četriem gadiem.,1
Pašlaik (2014) ir bez kluba.,"Bija iekļauts arī 2014. gada olimpisko spēļu turnīra izlases sastāvā, taču traumas dēļ uz to nedevās.",1
"Savas karjeras laikā pārstāvējis komandas Kolumbijā, Brazīlijā, Itālijā un Anglijā.",Piedalījies 2014. gada FIFA Pasaules kausā.,1
Nākamajā gadā viņš iestājās Jūras kara flotē.,Miris 2016. gadā.,1
Amerikas Savienoto Valstu Neatkarības kara dalībnieks Lielbritānijas pusē.,"No Amerikas atgriezās 1779. gadā, tika iecelts par Cīgenhainas cietokšņa Švalmštatē komandieri.",1
Sabiedrisko lietu ministrijas filma.,Kino Latvijā 1920-1940.,1
Metiloranžu iegūst no sulfanilskābes un dimetilanilīna.,Organiskā ķīmija.,1
"Savas karjeras laikā aizvadījis 18 sezonas Nacionālās hokeja līgas klubos Detroitas ""Red Wings"", Losandželosas ""Kings"" un Ņujorkas ""Rangers"". 1992. gadā uzņemts Hokeja slavas zālē.","Kanādas hokeja izlases sastāvā Dions spēlējis 1978., 1979., 1983. un 1986. gada Pasaules čempionātos, tajos kopā ar izlasi izcīnot trīs bronzas medaļas, kā arī 1978. gadā tiekot atzīts par turnīra labāko uzbrucēju.",1
"Tā tiek apzīmēta ar ε 0 {\displaystyle \varepsilon _{0}} , un tās vērtība ir 8,854 187 817... ·10−12 F/m.",Fizikas rokasgrāmata.,1
Viņi ir visvairāk pazīstami ar savu albumu The Infamous un klasisko singlu Shook Ones Pt. 2.,"Grupa nav sasniegusi lielus komerciālus panākumus, bet 1995. gada albums The Infamous ir ierindojams vienā līmenī ar citiem klasiskiem austrumu krasta albumiem.",1
"Sprādzienā rodas stipri sakarsētas gāzes ar lielu spiedienu (piemēram, ķīmisku sprāgstvielu sprādziens ilgst ~10−5 s, gāzu spiediens sasniedz ~10 GPa, temperatūra 2000—4000 K, tāpēc apkārtējā vidē rodas sprādziena vilnis (sprādziena izraisīts triecienvilnis), kas līdz ar izkliedētajiem sprādziena produktiem mehāniski iedarbojas uz dažādā attālumā esošiem objektiem.","Melburna, 2009-05-22.",1
Tas orbītā palaists 2009. gada jūlijā.,Kosmos-2452 tika palaists 2009. gada 6. jūlijā 01:26 UTC ar nesējraķeti Rokot-KM no Pļeseckas kosmodroma.,1
"Dienvidos tā robežojas ar Lakonijas nomi, dienvidrietumos ar Mesēnijas nomi, ziemeļaustrumos ar Argolīdas nomi, ziemeļos ar Korintijas nomi, kā arī ar Rietumgrieķijas perifērijas Ahajas nomi, bet rietumos ar Rietumgrieķijas perifērijas Elīdas nomi.","Mūsdienu Arkādijas nomē bez senās Arkādijas ir iekļauts arī Kinurijas vēsturiskais apgabals, kā arī daļa no Argolīdas un Lakonijas vēsturiskajiem apgabaliem.",1
Bāka uzcelta 1837. gadā.,Pašreiz šeit atrodas ornitoloģiskā stacija.,1
Tā plešas starp 158° un 103°24' rietumu garumu.,"Agrākos laikos darbojās amerikāņu stacijas Bērda, Litlrokforda un padomju stacija Ruskaja, bet mūsdienās darbojas tikai vasaras pētniecības nometnes (Saipldoma, Bērdkampa).",1
Piedzima 1891. gadā mājrūpnieka ģimenē.,"Rutmanim nāvessodu, kurš izpildīts tajā pašā dienā.",1
Viņš ir pazīstams ar savu producēšanas stilu un tā ietekmi uz mūsdienu hip hopu un trap mūziku.,Savu otro albumu Heroes & Villains viņš izdeva 2022. gadā.,1
"CLI standarts paredz unificēt programmu savstarpējo sadarbību ar DBVS, padarīt tās neatkarīgas no DBVS pārdevējiem un programmatūras/aparatūras platformām. 1990. gada sākumā eksistēja vairāki datubāzu pārdevēji, katrs ar savu saskarni.",Īstā ODBC saskarne ir parastā procesuālā API.,1
"To 2000. gadā atklāja Havaju Universitātes zinātnieku komanda, kuru vadīja Skots Šepards (Scott S.","Pēc izskata tas ir pelēks, līdzīgs C tipa asteroīdiem.",1
"Astoto uzvaru sezonā izcīnīja Sebastians Fetels, otrajā vietā atstājot Džensonu Batonu, trešais finišēja Ferrari pilots Fernando Alonso.",Piezīme: ^ – Daniels Rikardo netika klasificēts jo nobrauca distanci īsāku par 90% no uzvarētāja distances.,1
"Tā atrodas pilsētas centrā, 18. novembra ielā 33. 2016./17. mācību gadā mācības uzsāka 445 izglītojamie, strādāja 49 pedagogi, no tiem seši - interešu izglītībā.","Vasaras brīvdienās skola organizē nometni ""Dzīves skola"", atsevišķi zēniem un meitenēm, kuras mērķis - sagatavot skolēnus pieaugušo cilvēku dzīvei.",1
"T-28 svars bija 25,4 tonnas un tas bija paredzēts 6 cilvēku ekipāžai.","Vienlaikus arī somi, vācieši un citi Padomju Savienības pretinieki Otrā pasaules karā laikā ieguva vairākus trofejas T-28, kurus vēlāk izmantoja savā karaspēkā.",1
Līdz gada beigām ir atlikušas 105 dienas.,"Vaira, Vairis, Vaiva, Vera 1778. gads — Pita fortā (tag.",1
