sentence1,sentence2,label
Galvenais birojs atrodas Viļņā.,"Information about Shares and Majority Shareholders LITGRID, AB (likvidētais uzņēmums) Rekvizitai.lt Litgrid, AB Rekvizitai.lt 2010. gada pārskats Lietuvos Energijos Gamyba Lietuvos Energijos Gamyba LITGRID Arhivēts 2016. gada 20. aprīlī, Wayback Machine vietnē.",0
Pašlaik pārstāv Čehijas Ekstralīga klubu HC Kladno.,"NHL: Stenlija kausa ieguvējs — 1991, 1992 Arta Rosa balva (rezultatīvākais spēlētājs) — 1995, 1998, 1999, 2000, 2001 Lestera Pīrsona balva (vērtīgākais spēlētājs — balsojumā) — 1999, 2000, 2006 Harta balva (vērtīgākais spēlētājs) — 1999 / (finālists: 1995, 1998, 2000, 2001, 2006) Visu laiku rezultatīvākais eiropietis NHL Citi: 1998. gada Olimpisko spēļu uzvarētājs Čehijas izlases sastāvā. 2005. gada Pasaules meistarsacīkšu uzvarētājs Čehijas izlases sastāvā. 2010. gada Pasaules meistarsacīkšu uzvarētājs Čehijas izlases sastāvā.",0
Pašlaik (2016) pārstāv Latvijas klubu BK Nīca.,"Lielāko karjeras daļu aizvadījis BK Barons sastāvā, ar ko 2008. gadā izcīnīja LBL čempiontitulu un uzvarēja FIBA Eirokausā.",0
"Galvenās lomas ierunājuši Džoels Makheils, Maiks Eps, Kodijs Kemerons, Džeina Krakovski, Billijs Konolijs, Krispins Glovers.","Filma ir otrā daļa ""Trauksme mežā"" filmu sērijā.",0
"Līdz ar pirmo lidmašīnu izmantošanu Pirmajā Pasaules karā, pret tām tika lietoti dažādi šaujamieroči.","Pretgaisa aizsardzības sistēmas tiek integrētas globālās aizsardzības tīklos, lai nodrošinātu maksimālu aizsardzību pret iespējamiem uzbrukumiem. ""Flak (1943)"" YouTube 1914 1918 war in Alsace — The Battle of Linge 1915 — The 63rd Anti Aircraft Regiment in 14 18 — The 96th poste semi-fixed in the Vosges Archie to SAM: A Short Operational History of Ground-Based Air Defense by Kenneth P.",0
"Nesenā pagātnē salate tika klasificēta salatu ģintī (Aspius), bet mūsdienās, saskaņā ar jaunākajiem ģenētiskajiem pētījumiem, salatu ģints apvienota ar Eirāzijas sapalu ģinti (Leuciscus).","FishBase: Leuciscus aspius (Linnaeus, 1758) Asp FishBase: Genus: Leuciscus IUCN: Aspius aspius Latvijas Daba: Salate Mežene, salate jeb meža vimba Arhivēts 2017. gada 8. maijā, Wayback Machine vietnē.",0
"Kurzemes ziemeļdaļā atradās Piltenes apgabals, bet dienviddaļā Grobiņas apgabals, kuri nebija pakļauti Kurzemes hercogistei.","Zviedru Pomerānijas ģenerālgubernators, feldmaršals, Zviedru Vidzemes ģenerālgubernators (miris 1662.) Jakobs Grajs (Jakob Grajus/Jakob Gray/Jacobus Gray) — Saksijā dzimis Vidzemes teologs un mācītājs (miris 1686.) 20. oktobris — Kristaps Nikolajs Radvils, Lietuvas dižkunigaitijas valstsvīrs un karavadonis no Radvilu dzimtas.",0
Paceplīša iela sākas krustojumā ar Mangaļu prospektu un beidzas krustojumā ar Puikules ielu.,Apbūvi veido individuālā dzīvojamā apbūve.,0
"Sakarību starp apgriezti proporcionāliem lielumiem var izteikt pēc šādas pazīmes: Cik reižu viens lielums palielinās, tik reižu otrs lielums samazinās, un otrādi.","Lai sanāktu precīzāks grafiks, var atlikt vairāk vērtību.",0
"Šis amata nosaukums dažādos laika periodos ir bijis atšķirīgs, kā, piemēram, Krustpils strādnieku deputātu padomes priekšsēdētājs, Krustpils pilsētas darbaļaužu deputātu padomes izpildkomitejas priekšsēdētājs, Krustpils pilsētas Tautas deputātu padomes izpildkomitejas priekšsēdētājs.","Šis amats, tāpat kā pati pašpārvaldes augstākā iestāde pastāvēja līdz 1962. gadam, kad Krustpils un Jēkabpils pilsētas tika apvienotas vienā pilsētā Jēkabpils.",0
"Atrodas Kuršu kāpu pašā ziemeļu galā, ietilpst Klaipēdas pilsētas pašvaldībā.",Kopgalē atrodas jūras muzejs un delfinārijs.,0
Tā notika 2009.,"gada 10. februārī 16.56 UTC 776 km augstumā virs Taimiras pussalas Krievijā. Triecienā ir radies liels daudzums atlūzu, kas nākotnē varētu radīt problēmas citiem kosmiskajiem aparātiem.",0
Orientēta dienvidrietumu-ziemeļaustrumu virzienā un izvietojusies gar tektoniskā lūzuma zonu starp Polāro plato austrumos un Ričera augstieni rietumos.,Kopš 1987./1988. gada vasaras Heimefrontfjellā darbojas Zviedrijas vasaras polārstacija Svea.,0
Izvietojies pagasta dienvidaustrumos Zilupes kreisajā krastā 13 km no pagasta centra Līdumniekiem un 296 km no Rīgas.,Ciemā neietilpst neviena (2024) adrešu vienība (māja). 1897. gadā pareizticībnieku ciemā bije 6 sētas ar 40 cilvēkiem.,0
"Karjeras laikā aizvadījis 627 spēles Nacionālās hokeja līgas klubos Edmontonas ""Oilers"", Kolumbusas ""Blue Jackets"" un Kolorādo ""Avalanche"".","Tās sastāvā spēlēja līdz pat 2014.—15. gada sezonas noslēgumam. 2015.—16. gada sezonu aizvadīja AHL, taču pēc tam noslēdza spēlētāja karjeru.",0
Administratīvi ietilpst Riau provinces Meranti salu apriņķī.,"Sala zema, līdzena ar kūdrainu augsni, valda tropiskais klimats ar izteiktām mitro un sauso sezonu.",0
To izveidoja ķeizarienes Katrīnas I valdīšanas laikā 1728.,gadā pēc Vidzemes un Igaunijas kapitulācijas Lielā Ziemeļu kara laikā un inkorporācijas Krievijas Impērijas sastāvā. Das erste Jahrhundert russischer Herrschaft Hasso von Wedel.,0
Pašlaik (2024) Tedenbijs pārstāv Zviedrijas hokeja līgas komandu HV71.,Zviedrijas hokeja izlases sastāvā Tedenbijs ir spēlējis 2011. gada Pasaules čempionātā.,0
Tanka sērijveida ražošana sākās 1973.,"gadā, Bundesvērs pirmo Gepard saņēma 1976. gadā. Beļģija pasūtīja 55 Gepard B2, bet Nīderlande 95 modificētos ZA tankus Gepard CA.",0
"Apakšdzimta piedēvēta ASV paleontologam Edvardam Kopam, kurš 1889.",gadā izdalīja Osteolepididae dzimtu. Skriemeļus veido intercentra un pleurocentra.,0
Par jauno Romas imperatoru kļuva Klaudija audžudēls Nerons.,"Romieši iekaroja Adenu, lai aizsargātu jūrasceļu starp Aleksandriju un Āziju.",0
Aktīvi darbojās Latvijā.,Miris 1948. gadā.,0
"Pirmās Tautas atmodas darbinieks, Latviešu savstarpīgās apdrošināšanas biedrības valdes priekšsēdētājs.",Miris 1939. gada 20. janvārī Jelgavā.,0
"Vairums no tiem dzīvo Grenlandē, bet 2004.",gadā aptuveni 13 tūkstoši šīs valodas pratēju dzīvoja Dānijā. Tā ir oficiālā Grenlandes valoda kopš 2009. gada jūnija.,0
La Liga sezona.,Avots: La Liga (C) Čempions; (R) Pazemināts.,0
"To ražo uzņēmums ""Raķešu kosmiskais centrs Progress"" Samarā.","Uz Sojuz-2.1a pamata izveidota modifikācija Sojuz ST-A, kas adaptēta tropiskam klimatam un tiek palaista no Gviānas kosmiskā centra Franču Gviānā.",0
"Tas bija Livonijas landtāga tiešs turpinājums Vidzemes provincē, vienīgi bez bīskapu, vēlāk arī bez lielo pilsētu pārstāvniecības.","Dorpat, 1865 (vāciski) Ибнеева Г. М. Екатерина II и лифляндский ландтаг 1765 г.",0
Otrā atmoda — sabiedriska kustība 20.,"gadsimta sākumā, kas noveda pie Latvijas neatkarības iegūšanas 1918. gadā. Bieži ar terminu ""ceturtā atmoda"" tiek dēvēti liela mēroga skandāli Latvijā.",0
Filma ir balstīta uz 1965.,"gadā veiktu PSRS pirmo iziešanu kosmosā, izmantojot kosmosa kuģi Voshod-2. Filmas galvenais varonis, kosmonauts Aleksejs Ļeonovs, piedalījās filmas veidošanā kā konsultants.",0
"Naftalskābe ir balta, kristāliska viela (adatveida kristāli no etanola), kas grūti šķīst ūdenī.","Naftalskābes īpašības ir visai līdzīgas ftalskābes īpašībām, piemēram, tā viegli veido iekšējo anhidrīdu (tas kūst 274 °C temperatūrā).",0
"Tajā bija Medicīnas, Veterinārmedicīnas, Arhitektūras, Ķīmijas, Matemātikas un dabaszinātņu, Mehānikas, Inženierzinātņu fakultāte.",No 1944. gada jūlija līdz universitātes evakuācijai rektora pienākumus pildīja tās prorektors studentu lietās Vilhelms Burkēvics.,0
"Voldemārs Grāvelis dzimis Cēsīs, piecu bērnu ģimenē, Grāveļa tēvs bijis tirgotājs, tur Grāvelis pavadīja savus bērnības un jaunības gadus.","Par tālāko likteni skaidru ziņu nav, pēc dažām versijām pulkvežleitnants Voldemārs Grāvelis miris soda nometnēs 1946. gadā, savukārt citi avoti vēsta, ka Grāvelis apcietinājumā atradās vēl 1949. gadā.",0
"Futbolista karjeru Krautmanis iesāka FK Liepāja sastāvā, kur spēlēja 2018.","gadā. 2019. gadā spēlēja Valmiera Glass VIA, bet sezonas vidū parcēlās uz FK Spartaks Jūrmala. 2020. gadā spēlēja FK Tukums 2000. 2021. gada sezonas sākumā viņš spēlēja Ķēdaiņu ""Nevėžis"" sastāvā Lietuvas A līgā. FC RFS, 2022. gada 8. marts.",0
Romas imperators Nerons nogalināja savu stāvoklī esošo sievu ar spērienu pa vēderu.,Iespējams tieši šajā gadā mocekļu nāvē mira apustuļi Tadejs un Sīmanis Kānaānietis.,0
"Pēc universitātes uzsācis darbu Latvijas Zinātņu akadēmijas Bioloģijas institūtā, kur nostrādāja līdz pat pensijas vecumam.","Varis Liepa Arhivēts 2016. gada 28. oktobrī, Wayback Machine vietnē.",0
Jean Auxiliaire (Svētais Jānis Kristītājs) dibinājis grāfs Wrede Sparre 1735.,"gadā. Starp viņiem ir pieminami diplomāti Alfrēds Bīlmanis, Kārlis Ducmanis un Vilhelms Munters, mācītājs Roberts Slokenbergs, Valsts kontroles departamenta direktors Gustavs Feigmanis, arheologs un Austrumu filoloģijas profesors Francis Balodis.",0
"Tikai daļa no tiem ir īsti vāciski, bet pārējie ir līviskas (Jūdaži, Pabaži, Ropaži, Suntaži, Vidriži, Ikšķile, Lēdurga) un tikai daži letgaliskas (Bresemois — 'Briežu muiža', Inzeem — 'Inciema muiža') cilmes.",Rīga : Anša Gulbja izdevniecība. 28 051.—28 097. sleja.,0
Valdīja kopā ar savu sievu Annu Jagellonu.,"Dubultdenārs ar Stefana Batorija monogrammu un Lietuvas ģerboni (kalts Jelgavā, 1578).",0
"Visi hiperoni pieder pie fermioniem, jo tiem ir pusvesels spins, un adroniem, jo iesaistās stiprajā mijiedarbībā.","Diemžēl hiperkodoli, tāpat kā paši hiperoni, ir nestabili.",0
WASP bija kaukāzoīdu rases pārstāvji un anglosakšu izcelsmes protestanti.,"Pie baltajiem anglosakšu protestantiem galvenokārt pieskaitāmi 17.–18. gadsimta pirmā imigrantu viļņa pēcteči britu kolonizācijas laikā (angļu izcelsmes amerikāņi), kuri veidoja lielu iedzīvotāju kopumu un kuriem joprojām ir izšķiroša ietekme uz dažām Amerikas dzīves jomām.",0
Izvietojusies Jeņisejas līča ziemeļaustrumos Medūzas līča krastā Taimiras pussalas rietumu piekrastē 18 km uz dienvidiem no Diksonas.,"Galvenās pētniecības jomas ir ornitoloģija, bioloģija, zooloģija.",0
"Grupas komandas spēles aizvadīja Hartwall Areena, Helsinkos.",Pēc vietējā laika (UTC+3).,0
Latvijas atbrīvošanas bataljons bija latviešu nacionālā karaspēka vienība Urālos un Sibīrijā Krievijas pilsoņu kara laikā no 1918.,līdz 1920. gadam. Bataljons tika ieskaitīts Latvijas armijā un laikā no 1. līdz 30. novembrim pārformēts un sagatavots robežsargu dienestam Latgales frontē līdz Latvijas-Krievijas miera līguma noslēgšanai.,0
Orbītā palaists 2016.,gada novembrī; uz zemes atgriezās 2017. gada jūnijā. Lidojuma ilgums — 196 dienas 17 stundas 49 minūtes.,0
Krievijas Impērijas Galvenās hidrogrāfiskās pārvaldes vadītājs.,Baltiešu biogrāfiskais leksikons digitāli.,0
"Ietilpst Mikronēzijas Federatīvo Valstu Japas pavalstī, administratīvi pakļauts Elato municipalitātei, kas atrodas 36 km uz dienvidaustrumiem.",Olimarao ir koraļļu atols Karolīnu salu centrālajā daļā 36 km uz ziemeļrietumiem no Elato un 860 km uz austrumiem no Japas.,0
"Tās ir sīku vēžveidīgo formas, kas dzīvoja paleozojā.","Ģintī ir zināmas 7 sugas. †Tealliocaris Peach, 1908 †Tealliocaris etheridgii (Peach , 1882) †Tealliocaris formosa (Peach, 1882) †Tealliocaris loudonensis Peach, 1908 †Tealliocaris robusta Peach , 1908 †Tealliocaris tarrasiana Peach, 1908 †Tealliocaris walloniensis Gueriau et al. 2014 †Tealliocaris woodwardi (Etheridge , 1877) (†) — izmirušu organismu grupa.",0
"Nātrene var būt gan akūta, gan hroniska.","Nātreni var izraisīt, piemēram, medikamenti, uzturlīdzekļu lietošana, kā kokakola, olas, zivis, zemenes un vēži, smaržas, fizikāli kairinātāji (visbiežāk ultravioletais starojums) un aukstums, ķīmiskie aerosoli, ziedputekšņi, kā arī odu, bišu, lapseņu, blusu vai citu kukaiņu kodumi.",0
Dzimis Daugavgrīvas draudzes mācītāja ģimenē.,Kā ārsts no 1877. līdz 1878. gadam piedalījās Krievu-turku karā. 1887. gadā atgriezies Rīgā.,0
"Dzimta piedēvēta britu zoologam Džonam Grejam, kurš 1855.","gadā izveidoja Clausiliana taksonu. Nordsieck, 2007 † triba: Serrulinini Ehrmann, 1927 (†) — izmirušu organismu grupa.",0
Veido filmu oriģinālmūziku.,"Ieguvis divas Emmy balvas (2014. gadā, par mūziku dokumentālajam seriālam Cosmos: A Spacetime Odyssey) un 2006. gadā Grammy balvu.",0
"Viena no ievērojamākajām Norvēģijas baznīcām, kas līdz 1906.",gadam kalpoja par Norvēģijas karaļu kronēšanas vietu. Tā celta no 1070. līdz apmēram 1300. gadam.,0
Jaunākā atskaņu hronika apraksta Rīgas pilsētas aplenkšanu un ieņemšanu 1330.,"gadā, lietuviešu 1330. gada uzbrukumu Piltenei, kā arī Dobeles (1335) un Tērvetes (1339) piļu atjaunošanu aizsardzībai pret žemaišu un lietuviešu iebrukumiem. Kad mestris Eberhards bija valdījis 14 gadu un vecs tapis, viņš atteicās no amata, aizceļoja uz Ķelni, un vēlāk viņu iecēla par Sv.Katrīnas pils komturu"".",0
"Spēles žanri ir dažādi, tajā galvenā ideja ir izdzīvot atvērtā pasaulē.","Sākotnējā modifikācija Save the World bija pieejama Microsoft Windows, macOS, PlayStation 4 un Xbox One platformās, bet nākamā Fortnite Battle Royale ir spēlējama arī Nintendo Switch, iOS un Android ierīcēs.",0
"Valsts nozīmes arheoloģijas piemineklis, reģ.",nr. 266. Nr. 7. – 89.–91. lpp.,0
"Dabisko vidi nosaka atmosfēra, klimats, reljefa formas, hidrosfēra, okeāns un citi faktori.","Ģeohronoloģija ir zinātne, kurā tiek pētītas vides pārmaiņas ilgākā laika posmā.",0
Pēc sakāves Pirmajā Mazūrijas ezeru kaujā Krievijas Impērijas 1.,"armija Rennenkampfa vadībā atkāpās no Austrumprūsijas, taču jau 1. oktobrī Augustovas mežā Krievijas 10. armija deva prettriecienu, gandrīz pilnībā padzenot vāciešus no Krievijas Impērijas teritorijas. XIII. sējums.",0
Tā bija pirmā ASV pastāvīgā pētnieciskā stacija kopš Skylab pamešanas 1974.,"gadā. Destiny vienā galā ir pievienots Unity, bet otrā — Harmony modulis.",0
"Hitona garums atšķīrās atkarībā no valkātāja vecuma, dzimuma, sabiedriskā stāvokļa un pat ieņemamā amata.","Sānu vīles tika sašūtas, atstājot vaļā roku caurumus.",0
Izvietojusies apgabala austrumu daļā 275 km uz austrumiem no apgabala centra Žezkazghanas un 525 km no valsts galvaspilsētas Astanas.,Ģeogrāfijas vārdnīca Pasaules zemes un tautas.,0
Muižas apbūve ir 19.,"gadsimta pirmās puses vietējās nozīmes arhitektūras piemineklis. Atsevišķi arhitektūras pieminekļi ir arī kungu māja (19. gadsimta 1. puse), kalpu māja (19. gadsimta 1. puse), 2 kūtis (19. gadsimta 1. puse) un parks (19. gadsimta vidus).",0
Citronskābe ir bezkrāsaina kristāliska viela ar skābu garšu.,"Pārpratums cēlies no Krebsa cikla nosaukuma, kā atklājēja Hansa Ādolfa Krebsa vārdā mēdz saukt bioķīmisko citronskābes ciklu (vācu: Krebs — 'vēzis').",0
"Dabas pieminekli pamatā veido zemūdens laukakmeņi, ko ledus krāvumi un pavasara vētras sastūmuši valnī.",Dabas aizsardzības pārvalde.,0
Šo auto būvē uz BMW 5.,"sērijas bāzes un uz šo dienu ir jau sešas BMW M5 paaudzes. Uz šo momentu paša jaunākā BMW M5 paaudze ir BMW M5 virsbūvē F90, kura tika izveidota uz BMW 5. sērijas sedana G30 bāzes.",0
"Pazīstamākais no viņa ieguldījumiem ir Levenšteina attāluma algoritms, kuru viņš izstrādāja 1965.","gadā. 1958. gadā viņš pabeidza Maskavas Valsts universitātes Matemātikas un mehānikas departamentu un kopš tā laika strādā Keldiša Lietišķās Matemātikas institūtā Krievijas Zinātņu akadēmijā Maskavā. Viņš IEEE Informācijas teorijas Sabiedrības biedrs. 2006. gadā viņš saņēma IEEE Ričarda Haminga medaļu par devumu kļūdas labojošo kodu un informācijas teorijā, un īpaši par Levenšteina attālumu.",0
"Grupa Hi-Q profesionāli ir darbojusies arī Rumānijas Radio un televīzijā, kur ir moderējuši raidījumus.","Hi-Q grupas dalībnieki ir vadījuši savus radio raidījumus divās Rumānijas radio stacijās, šādā veidā gūstot pieredzi raidījumu moderēšanā.",0
SI vienība siltuma daudzuma mērīšanai ir džouls.,"Bieži vien vienlaicīgi darbojas visi šie siltuma pārneses mehānismi, bet kāds no tiem katrā gadījumā ir pārsvarā.",0
To iegravēja arī sultāna zīmogā un iekala sultāna valdīšanas laikā izdotajās monētās.,"Krievijas prezidenta Vladimira Putina tugra Divāna raksts Osmaņu impērijas kultūra Osmaņu sultānu tugras Arhivēts 2010. gada 26. decembrī, Wayback Machine vietnē.",0
Latviešu SS-robežapsardzības pulks (vācu: Lettisches SS-Grenzschutz Regiment 3) bija militāra latviešu vienība Trešā reiha pakļautībā Otrajā pasaules karā.,"Augusta pēdējās dienās 135 vīri un pulka štābs ieradās Borntuchenas ciemā, kur tika iekļauti pārformētā 32. grenadieru pulkā, pulkvežleitnantu Celli ieceļot par jauno 32. pulka komandieri.",0
Pašlaik (2023) Naģs pārstāv MOL Liga komandu Ferencvárosi TC.,"Ungārijas hokeja izlases sastāvā piedalījies 2009., 2016. un 2023. gada Pasaules čempionātā.",0
Romānā autors atklāj ASV Nacionālās drošības aģentūras (NDA) noslēpumus.,"Bergovska princips... viennozīmīgi apgalvo, ja dators izmēģinās pietiekamu daudzumu atslēgu, tad ir matemātiskā garantija, ka tas piemeklēs pareizo. — Dens Brauns, ""Ciparu cietoksnis"" Šis princips formāli ir patiess, tomēr tam nav nekāda praktiska noderīguma kriptogrāfijai, jo šifra atšifrēšanai nepietiek vien ar pareizās atslēgas atrašanu, nepieciešams vēl saprast, ka tieši šī ir vajadzīgā atslēga.",0
"Vairākas šī ģints sugas ir sastopamas Eirāzijā, citi — Ziemeļamerikā.","Sinonīmi: Stencorus Lamarck, 1817 (nepareizi rakstīts) Rhagium Apakšģints: Hagrium Villiers, 1978 Suga: Rhagium bifasciatum Fabricius, 1775 Apakšģints: Megarhagium Reitter, 1913 Suga: Rhagium caucasicum Reitter, 1889 Suga: Rhagium elmalienseSchmid, 1999 Suga: Rhagium fasciculatum Faldermann, 1837 Suga: Rhagium iranum Heller, 1924 Suga: Rhagium mordax (DeGeer, 1775) Suga: Rhagium phrygium Daniel, 1906 Suga: Rhagium pygmaeum Ganglbauer, 1881 Suga: Rhagium sycophanta (Schrank, 1781) Suga: Rhagium syriacum Pic, 1892 Apakšģints: Rhagium Fabricius, 1775 Suga: Rhagium americanum Podany, 1964 Suga: Rhagium canadense Podany, 1964 Suga: Rhagium cariniventre Casey, 1913 Suga: Rhagium femorale Ohbayashi, 1994 Suga: Rhagium heyrovskyi Podaný, 1964 Suga: Rhagium inquisitor (Linnaeus, 1758) Suga: Rhagium japonicum Bates, 1884 Suga: Rhagium lineatum (Olivier, 1795) Suga: Rhagium mexicanum Casey, 1913 Suga: Rhagium montanum Casey, 1913 Suga: Rhagium morrisonense Kano, 1933 Suga: Rhagium pseudojaponicum Podaný, 1964 Suga: Rhagium quadricostatum Podany, 1964 Suga: Rhagium quinghaiensis Chen & Chiang, 2000 Черепанов А. И. Усачи Северной Азии (Prioninae, Disteniinae, Lepturinae, Aseminae). — Новосибирск: «Наука», 1979. — С. 76—77. — 700 с. — 1100 экз.",0
Saeimas darbības laikā.,"Trešajā balsojumā piedalījās tikai Alberts Kviesis, kas saņēma 55 balsis un tika ievēlēts par Valsts prezidentu.",0
"Atsegumi atrodas Salacas labajā krastā, lejpus Skaņākalna.",Dabas aizsardzības pārvalde.,0
"Savas karjeras laikā, Morjentess ir spēlējis vairākos klubos, ieskaitot Real Madrid, AS Monaco, Liverpool un Valencia.",Spānijas futbola izlases sastāvā Morjentess ir spēlējis 1998. un 2002. gada FIFA Pasaules kausā.,0
"Sastopamas Dienvidamerikā — Brazīlijā, Panamā un Surinamā.",The Tingidae (Hemiptera: Heteroptera) of Southern Central America (with an Emphasis on Costa Rica).,0
Viņi pārstāvēja aristokrātisko elitei un senātu un iestājās par tradicionālām vērtībām un senāta varas saglabāšanu.,"Tas būtībā nozīmēja optimātu pilnīgu zaudējumu, jo senāta vara tika ievērojami ierobežota un sākās jauns politiskās sistēmas laikmets.",0
Šī bija 18.,"un pēdējā 2008. gada F-1 sezonas sacīkste. Otrais finišēja spāņu pilots Fernando Alonso, kurš pārstāv Renault komandu, kā trešais finišēja Masas komandas biedrs soms Kimi Reikenens.",0
Pēc lidotāja apmācības kursa 1993.,gadā viņš kļuva par lidotāju. 1998. gadā Skots Tingls pabeidza mācības Jūras kara flotē izmēģinātājpilotu skolā. 2009. gada 29. jūnijā Skots Tingls tika iekļauts NASA 20. iesaukuma astronautu vienībā. Kosmisko lidojumu kopsavilkums: SCOTT D.,0
Latvijas Universitātes Medicīnas fakultātes anatomijas un histoloģijas profesors (1920-1925).,"Laika nefizikālās interpretācijas Latvijā Latvijas Universitātes Raksti, 763. sējums, 2011.",0
"Sākotnēji askēze Senajā Grieķijā bija vingrināšanās tikumos, bet vēlāk reliģijā to saistīja ar vientuļnieku dzīvi, gavēšanu, atteikšanos no laulībām un citām darbībām pret jutekliskām baudām, lai panāktu tikumisko pilnību un garīgi tuvinātos ar Dievu.","Askēze ir pazīstama kristietībā, kā arī citās reliģijās.",0
"Sākotnēji Ungārijas karalistes, bet pēc tam Osmaņu impērijas vasaļvalsts, kaut atsevišķos savas pastāvēšanas posmos tās monarhi - kuru tituls bija vojevoda, gospodars vai domnitars - neatzina sevi ne par vienas kaimiņvalsts vasali.",Trīs kaimakamu valdīšanas periods 1859.-1862.,0
"Tās starptautiskie simboli ir oz, oz.",vai ℥. Vienā uncē bija 2 lotes un 8 kventiņi.,0
"Viņa, pārstāvot Īriju, piedalījās un uzvarēja 1993.","gada Eirovīzijas dziesmu konkursā Milstrītā, Īrijā ar dziesmu In Your Eyes. Finālā tika ieņemta 23. vieta.",0
Japānas Aerokosmisko pētījumu aģentūra (JAXA) strādāja pie sava transportkuģa radīšanas kopš 1990.,gadu sākuma. Pirmā kravas kuģa HTV-1 starts notika 2009. gada 10. septembrī.,0
"Viņā ir pirmā Ķīnas sieviete, kas veikusi iziešanu kosmosā.",Uz zemes kuģa nolaižamais aparāts atgriezās 2022. gada 16. aprīlī.,0
"Viņš ir plašāk zināms kā bijušais Maskavas ""Spartak"" un Krievijas futbola izlases spēlētājs, kā arī saistībā ar kuriozi ielaistajiem vārtiem Euro 2000 kvalifikācijas izslēgšanas spēlē pret Ukrainas izlasi, kurus guva Andrijs Ševčenko.","Fiļimonova karjeras statistika (krieviski) Nacionālās izlases statistika Arhivēts 2009. gada 20. decembrī, Wayback Machine vietnē.",0
Stiepjas austrumu — rietumu virzienā.,Grēdas augstākā virsotne — 4643 metrus augstais Hazrati Sultons atrodas uz Tadžikistānas un Uzbekistānas robežas un ir Uzbekistānas augstākā virsotne.,0
Rīgas arhibīskaps (1509–1524) bija Jaspers Linde.,Kurzemes bīskaps (1501—1523) bija Heinrihs II Bāzedovs.,0
"To atbalstīja Ford koncerns, kurš 1999.",gadā iegādājās visu komandu un pārsauca to par Jaguar Racing. Komandu 2004. gada beigās iegādājās Red Bull un pārsauca par Red Bull Racing.,0
"Tā balstās uz Kārļa Marksa un Frīdriha Engelsa izstrādātajiem teorētiskajiem principiem par šķiru cīņu, kapitālisma sabrukšanu un sociālisma uzvaru, kā arī uz Vladimira Ļeņina un vēlāk Padomju Savienības vadītāju izstrādātajiem idejām par komunisma sabiedrības praktisko veidošanu.","Kapitālisma sabrukšana: Kapitālisms ir pretrunu pilna sistēma, kas neizbēgami noved pie savu pretrunu saasināšanās un sabrukuma.",0
Tie aizņem apmēram 9% no Latvijas purvu kopplatības.,"Tajos visvairāk aug priedes un purva bērzi, ļoti daudz — vaivariņu un zileņu.",0
Šajā pašā laikā notika anglosakšu kristianizācija.,"Līdz aptuveni 12. gadsimtam anglosakši runājuši senangļu jeb anglosakšu valodā, kas vēlāk attīstījās par angļu valodu.",0
"Petri-Schule, krievu: Петришуле), kopš 1991.","gada Pēterburgas 222. vidusskola ar padziļinātu vācu valodas apguvi ""Petrišūle"", ir vecākā skola Pēterburgā, dibināta 1709. gadā. Pašreizējā skolas ēka Ņevas prospektā 22-24 celta 1760. gadu sākumā, un tajā ir notikušas vairākas rekonstrukcijas: 1799., 1876.—1877. un 1913.—1915. gadā.",0
Tā pirmsākumi meklējami 1961.,"gadā ar HK 11. Zināms, ka HK 11e ir iespējams izveidot no HK 91.",0
Dzimis mazpilsētā Aiovas štatā ceļojošu fermas strādnieku ģimenē.,"Ticības jautājumos viņš uzskatīja, ka pārstāv votanisma ticību, kura bija viens no pagānisma veidiem.",0
"Tā reprezentē nozīmju sistēmu, kas pārvalda sociālās struktūras.",Socio-kultūrantropologs Arjuns Apadurajs (Arjun Appadurai) noformulēja skatījumu uz kultūras aktivitātēm kā sociālo iztēlošanos.,0
"Piemēram, skaitļu kopas {3, 5, 6} infims ir skaitlis 3, intervāla [2; 4] infims ir 2 utt.",Kopas A infimu apzīmē ar inf A.,0
Konceptu izgudroja Sintija Dvorka (Cynthia Dwork) un Moni Naors (Moni Naor) 1993.,"gadā un publicēja žurnāla rakstā. Jakobsson, Markus; Juels, Ari (1999). ""Proofs of Work and Bread Pudding Protocols"".",0
Alfonso V Atjaunotājs kļuva par Leonas Karalistes valdnieku.,Polijas kņazs Boļeslavs I Drosmīgais anektēja Morāviju.,0
"Nošautās Maskavas latviešu teātra ""Skatuve"" trupas dalībnieks.","Pirmā pasaules kara laikā devās bēgļu gaitās uz Krieviju, kur kopā ar jaunāko brāli Kārli darbojās 1919. gada novembrī dibinātajā Maskavas latviešu teātrī “Skatuve”.",0
Dzimis Rūjienā ebreju ģimenē.,Goldberga doktora disertācijas vadītājs bija Leopolds Ružička.,0
Autines sacelšanās un kauja pie Satezeles bija Indriķa hronikā aprakstītā Tālavas letu un līvu sacelšanās pret Zobenbrāļu ordenis un bīskapu Albertu.,"Noslēgts Jersikas miera līgums, saskaņā ar kuru Polocka atteicās no savām meslu kunga tiesībām uz Līvzemi.",0
"Vislabāk pazīstams, spēlējot Brazīlijas A sērijas komandā São Paulo un Spānijas La Liga komandā Sevilla.",Piedalījies arī 2010. gada FIFA Pasaules kausā.,0
